"dis_id","Disease","Fiscal Year","Sex","Age Group","Population","Incidence","Prevalence","Mortality with Disease","Mortality without Disease"
22,pelvis Fracture,2015,M,80-84,350760,N/A,580,N/A,N/A
22,pelvis Fracture,2015,M,85-89,210340,N/A,710,N/A,N/A
22,pelvis Fracture,2015,M,90+,109630,N/A,590,N/A,N/A
22,pelvis Fracture,2016,F,40-44,1210330,N/A,150,N/A,N/A
22,pelvis Fracture,2016,F,45-49,1240790,N/A,200,N/A,N/A
22,pelvis Fracture,2016,F,50-54,1351330,N/A,260,N/A,N/A
22,pelvis Fracture,2016,F,55-59,1352130,N/A,380,N/A,N/A
22,pelvis Fracture,2016,F,60-64,1202490,N/A,450,N/A,N/A
22,pelvis Fracture,2016,F,65-69,1025560,N/A,590,N/A,N/A
22,pelvis Fracture,2016,F,70-74,792100,N/A,800,N/A,N/A
22,pelvis Fracture,2016,F,75-79,574080,N/A,1210,N/A,N/A
22,pelvis Fracture,2016,F,80-84,435850,N/A,1730,N/A,N/A
22,pelvis Fracture,2016,F,85-89,321460,N/A,2420,N/A,N/A
22,pelvis Fracture,2016,F,90+,256280,N/A,2800,N/A,N/A
22,pelvis Fracture,2016,M,40-44,1199900,N/A,140,N/A,N/A
22,pelvis Fracture,2016,M,45-49,1244540,N/A,180,N/A,N/A
22,pelvis Fracture,2016,M,50-54,1361810,N/A,230,N/A,N/A
22,pelvis Fracture,2016,M,55-59,1345490,N/A,290,N/A,N/A
22,pelvis Fracture,2016,M,60-64,1170230,N/A,360,N/A,N/A
22,pelvis Fracture,2016,M,65-69,977860,N/A,440,N/A,N/A
22,pelvis Fracture,2016,M,70-74,737920,N/A,450,N/A,N/A
22,pelvis Fracture,2016,M,75-79,501550,N/A,470,N/A,N/A
22,pelvis Fracture,2016,M,80-84,346440,N/A,620,N/A,N/A
22,pelvis Fracture,2016,M,85-89,212930,N/A,690,N/A,N/A
22,pelvis Fracture,2016,M,90+,113360,N/A,610,N/A,N/A
23,Humerus Fracture,2000,F,40-44,1362380,N/A,380,N/A,N/A
23,Humerus Fracture,2000,F,45-49,1217760,N/A,490,N/A,N/A
23,Humerus Fracture,2000,F,50-54,1077740,N/A,670,N/A,N/A
23,Humerus Fracture,2000,F,55-59,818670,N/A,800,N/A,N/A
23,Humerus Fracture,2000,F,60-64,664960,N/A,860,N/A,N/A
23,Humerus Fracture,2000,F,65-69,603500,N/A,1020,N/A,N/A
23,Humerus Fracture,2000,F,70-74,562410,N/A,1290,N/A,N/A
23,Humerus Fracture,2000,F,75-79,493350,N/A,1620,N/A,N/A
23,Humerus Fracture,2000,F,80-84,343140,N/A,1390,N/A,N/A
23,Humerus Fracture,2000,F,85-89,213600,N/A,1110,N/A,N/A
23,Humerus Fracture,2000,F,90+,126600,N/A,640,N/A,N/A
23,Humerus Fracture,2000,M,40-44,1364720,N/A,430,N/A,N/A
23,Humerus Fracture,2000,M,45-49,1214820,N/A,440,N/A,N/A
23,Humerus Fracture,2000,M,50-54,1079260,N/A,530,N/A,N/A
23,Humerus Fracture,2000,M,55-59,818820,N/A,380,N/A,N/A
23,Humerus Fracture,2000,M,60-64,644000,N/A,380,N/A,N/A
23,Humerus Fracture,2000,M,65-69,565720,N/A,400,N/A,N/A
23,Humerus Fracture,2000,M,70-74,483840,N/A,400,N/A,N/A
23,Humerus Fracture,2000,M,75-79,359850,N/A,380,N/A,N/A
23,Humerus Fracture,2000,M,80-84,211300,N/A,280,N/A,N/A
23,Humerus Fracture,2000,M,85-89,107350,N/A,220,N/A,N/A
23,Humerus Fracture,2000,M,90+,45510,N/A,80,N/A,N/A
23,Humerus Fracture,2001,F,40-44,1383760,N/A,380,N/A,N/A
23,Humerus Fracture,2001,F,45-49,1256230,N/A,480,N/A,N/A
23,Humerus Fracture,2001,F,50-54,1092830,N/A,690,N/A,N/A
23,Humerus Fracture,2001,F,55-59,879510,N/A,790,N/A,N/A
23,Humerus Fracture,2001,F,60-64,688530,N/A,800,N/A,N/A
23,Humerus Fracture,2001,F,65-69,603070,N/A,970,N/A,N/A
23,Humerus Fracture,2001,F,70-74,567670,N/A,1250,N/A,N/A
23,Humerus Fracture,2001,F,75-79,495390,N/A,1560,N/A,N/A
23,Humerus Fracture,2001,F,80-84,362060,N/A,1490,N/A,N/A
23,Humerus Fracture,2001,F,85-89,219820,N/A,1060,N/A,N/A
23,Humerus Fracture,2001,F,90+,133030,N/A,710,N/A,N/A
23,Humerus Fracture,2001,M,40-44,1388370,N/A,410,N/A,N/A
23,Humerus Fracture,2001,M,45-49,1253780,N/A,450,N/A,N/A
23,Humerus Fracture,2001,M,50-54,1093710,N/A,490,N/A,N/A
23,Humerus Fracture,2001,M,55-59,879040,N/A,420,N/A,N/A
23,Humerus Fracture,2001,M,60-64,668490,N/A,410,N/A,N/A
23,Humerus Fracture,2001,M,65-69,565560,N/A,370,N/A,N/A
23,Humerus Fracture,2001,M,70-74,494600,N/A,410,N/A,N/A
23,Humerus Fracture,2001,M,75-79,366860,N/A,410,N/A,N/A
23,Humerus Fracture,2001,M,80-84,224790,N/A,320,N/A,N/A
23,Humerus Fracture,2001,M,85-89,111190,N/A,200,N/A,N/A
23,Humerus Fracture,2001,M,90+,48090,N/A,110,N/A,N/A
23,Humerus Fracture,2002,F,40-44,1401880,N/A,410,N/A,N/A
23,Humerus Fracture,2002,F,45-49,1293940,N/A,500,N/A,N/A
23,Humerus Fracture,2002,F,50-54,1113000,N/A,750,N/A,N/A
23,Humerus Fracture,2002,F,55-59,935790,N/A,900,N/A,N/A
23,Humerus Fracture,2002,F,60-64,717890,N/A,930,N/A,N/A
23,Humerus Fracture,2002,F,65-69,608150,N/A,950,N/A,N/A
23,Humerus Fracture,2002,F,70-74,569620,N/A,1290,N/A,N/A
23,Humerus Fracture,2002,F,75-79,499510,N/A,1560,N/A,N/A
23,Humerus Fracture,2002,F,80-84,379830,N/A,1550,N/A,N/A
23,Humerus Fracture,2002,F,85-89,223730,N/A,1120,N/A,N/A
23,Humerus Fracture,2002,F,90+,140570,N/A,710,N/A,N/A
23,Humerus Fracture,2002,M,40-44,1407010,N/A,440,N/A,N/A
23,Humerus Fracture,2002,M,45-49,1293460,N/A,510,N/A,N/A
23,Humerus Fracture,2002,M,50-54,1112110,N/A,510,N/A,N/A
23,Humerus Fracture,2002,M,55-59,933320,N/A,450,N/A,N/A
23,Humerus Fracture,2002,M,60-64,699530,N/A,400,N/A,N/A
23,Humerus Fracture,2002,M,65-69,570740,N/A,390,N/A,N/A
23,Humerus Fracture,2002,M,70-74,501340,N/A,450,N/A,N/A
23,Humerus Fracture,2002,M,75-79,377070,N/A,430,N/A,N/A
23,Humerus Fracture,2002,M,80-84,237800,N/A,360,N/A,N/A
23,Humerus Fracture,2002,M,85-89,113460,N/A,200,N/A,N/A
23,Humerus Fracture,2002,M,90+,51450,N/A,110,N/A,N/A
23,Humerus Fracture,2003,F,40-44,1415660,N/A,390,N/A,N/A
23,Humerus Fracture,2003,F,45-49,1324470,N/A,530,N/A,N/A
23,Humerus Fracture,2003,F,50-54,1145170,N/A,720,N/A,N/A
23,Humerus Fracture,2003,F,55-59,982570,N/A,960,N/A,N/A
23,Humerus Fracture,2003,F,60-64,749150,N/A,980,N/A,N/A
23,Humerus Fracture,2003,F,65-69,620370,N/A,1020,N/A,N/A
23,Humerus Fracture,2003,F,70-74,570400,N/A,1250,N/A,N/A
23,Humerus Fracture,2003,F,75-79,501400,N/A,1580,N/A,N/A
23,Humerus Fracture,2003,F,80-84,395930,N/A,1620,N/A,N/A
23,Humerus Fracture,2003,F,85-89,227860,N/A,1080,N/A,N/A
23,Humerus Fracture,2003,F,90+,148360,N/A,710,N/A,N/A
23,Humerus Fracture,2003,M,40-44,1424200,N/A,440,N/A,N/A
23,Humerus Fracture,2003,M,45-49,1326820,N/A,480,N/A,N/A
23,Humerus Fracture,2003,M,50-54,1140750,N/A,490,N/A,N/A
23,Humerus Fracture,2003,M,55-59,977800,N/A,500,N/A,N/A
23,Humerus Fracture,2003,M,60-64,732310,N/A,470,N/A,N/A
23,Humerus Fracture,2003,M,65-69,582360,N/A,410,N/A,N/A
23,Humerus Fracture,2003,M,70-74,506140,N/A,400,N/A,N/A
23,Humerus Fracture,2003,M,75-79,386420,N/A,390,N/A,N/A
23,Humerus Fracture,2003,M,80-84,250460,N/A,390,N/A,N/A
23,Humerus Fracture,2003,M,85-89,116220,N/A,220,N/A,N/A
23,Humerus Fracture,2003,M,90+,55100,N/A,120,N/A,N/A
23,Humerus Fracture,2004,F,40-44,1420290,N/A,390,N/A,N/A
23,Humerus Fracture,2004,F,45-49,1350980,N/A,570,N/A,N/A
23,Humerus Fracture,2004,F,50-54,1182760,N/A,800,N/A,N/A
23,Humerus Fracture,2004,F,55-59,1029100,N/A,1140,N/A,N/A
23,Humerus Fracture,2004,F,60-64,780360,N/A,1050,N/A,N/A
23,Humerus Fracture,2004,F,65-69,632610,N/A,1090,N/A,N/A
23,Humerus Fracture,2004,F,70-74,570630,N/A,1270,N/A,N/A
23,Humerus Fracture,2004,F,75-79,503920,N/A,1530,N/A,N/A
23,Humerus Fracture,2004,F,80-84,406240,N/A,1610,N/A,N/A
23,Humerus Fracture,2004,F,85-89,236260,N/A,1130,N/A,N/A
23,Humerus Fracture,2004,F,90+,156310,N/A,740,N/A,N/A
23,Humerus Fracture,2004,M,40-44,1430320,N/A,420,N/A,N/A
23,Humerus Fracture,2004,M,45-49,1354290,N/A,500,N/A,N/A
23,Humerus Fracture,2004,M,50-54,1177270,N/A,530,N/A,N/A
23,Humerus Fracture,2004,M,55-59,1022750,N/A,570,N/A,N/A
23,Humerus Fracture,2004,M,60-64,765540,N/A,440,N/A,N/A
23,Humerus Fracture,2004,M,65-69,595190,N/A,420,N/A,N/A
23,Humerus Fracture,2004,M,70-74,509260,N/A,390,N/A,N/A
23,Humerus Fracture,2004,M,75-79,395420,N/A,410,N/A,N/A
23,Humerus Fracture,2004,M,80-84,259890,N/A,390,N/A,N/A
23,Humerus Fracture,2004,M,85-89,121690,N/A,220,N/A,N/A
23,Humerus Fracture,2004,M,90+,58940,N/A,140,N/A,N/A
23,Humerus Fracture,2005,F,40-44,1405770,N/A,420,N/A,N/A
23,Humerus Fracture,2005,F,45-49,1383660,N/A,520,N/A,N/A
23,Humerus Fracture,2005,F,50-54,1223780,N/A,810,N/A,N/A
23,Humerus Fracture,2005,F,55-59,1075930,N/A,1180,N/A,N/A
23,Humerus Fracture,2005,F,60-64,810720,N/A,1080,N/A,N/A
23,Humerus Fracture,2005,F,65-69,649570,N/A,1110,N/A,N/A
23,Humerus Fracture,2005,F,70-74,571190,N/A,1250,N/A,N/A
23,Humerus Fracture,2005,F,75-79,508420,N/A,1520,N/A,N/A
23,Humerus Fracture,2005,F,80-84,412740,N/A,1650,N/A,N/A
23,Humerus Fracture,2005,F,85-89,249310,N/A,1130,N/A,N/A
23,Humerus Fracture,2005,F,90+,163520,N/A,820,N/A,N/A
23,Humerus Fracture,2005,M,40-44,1417490,N/A,440,N/A,N/A
23,Humerus Fracture,2005,M,45-49,1386580,N/A,510,N/A,N/A
23,Humerus Fracture,2005,M,50-54,1218670,N/A,540,N/A,N/A
23,Humerus Fracture,2005,M,55-59,1068030,N/A,540,N/A,N/A
23,Humerus Fracture,2005,M,60-64,797020,N/A,480,N/A,N/A
23,Humerus Fracture,2005,M,65-69,612660,N/A,390,N/A,N/A
23,Humerus Fracture,2005,M,70-74,512240,N/A,430,N/A,N/A
23,Humerus Fracture,2005,M,75-79,406720,N/A,420,N/A,N/A
23,Humerus Fracture,2005,M,80-84,268520,N/A,420,N/A,N/A
23,Humerus Fracture,2005,M,85-89,130020,N/A,260,N/A,N/A
23,Humerus Fracture,2005,M,90+,62480,N/A,120,N/A,N/A
23,Humerus Fracture,2006,F,40-44,1365600,N/A,380,N/A,N/A
23,Humerus Fracture,2006,F,45-49,1394490,N/A,530,N/A,N/A
23,Humerus Fracture,2006,F,50-54,1255430,N/A,810,N/A,N/A
23,Humerus Fracture,2006,F,55-59,1085150,N/A,1190,N/A,N/A
23,Humerus Fracture,2006,F,60-64,867060,N/A,1180,N/A,N/A
23,Humerus Fracture,2006,F,65-69,670320,N/A,1070,N/A,N/A
23,Humerus Fracture,2006,F,70-74,571050,N/A,1270,N/A,N/A
23,Humerus Fracture,2006,F,75-79,513410,N/A,1550,N/A,N/A
23,Humerus Fracture,2006,F,80-84,415850,N/A,1580,N/A,N/A
23,Humerus Fracture,2006,F,85-89,265390,N/A,1210,N/A,N/A
23,Humerus Fracture,2006,F,90+,171400,N/A,860,N/A,N/A
23,Humerus Fracture,2006,M,40-44,1375570,N/A,430,N/A,N/A
23,Humerus Fracture,2006,M,45-49,1396750,N/A,480,N/A,N/A
23,Humerus Fracture,2006,M,50-54,1248770,N/A,540,N/A,N/A
23,Humerus Fracture,2006,M,55-59,1075180,N/A,490,N/A,N/A
23,Humerus Fracture,2006,M,60-64,851210,N/A,460,N/A,N/A
23,Humerus Fracture,2006,M,65-69,633590,N/A,400,N/A,N/A
23,Humerus Fracture,2006,M,70-74,513990,N/A,420,N/A,N/A
23,Humerus Fracture,2006,M,75-79,417880,N/A,450,N/A,N/A
23,Humerus Fracture,2006,M,80-84,276600,N/A,390,N/A,N/A
23,Humerus Fracture,2006,M,85-89,140470,N/A,270,N/A,N/A
23,Humerus Fracture,2006,M,90+,66240,N/A,140,N/A,N/A
23,Humerus Fracture,2007,F,40-44,1318500,N/A,360,N/A,N/A
23,Humerus Fracture,2007,F,45-49,1405190,N/A,570,N/A,N/A
23,Humerus Fracture,2007,F,50-54,1287920,N/A,950,N/A,N/A
23,Humerus Fracture,2007,F,55-59,1100400,N/A,1240,N/A,N/A
23,Humerus Fracture,2007,F,60-64,919240,N/A,1300,N/A,N/A
23,Humerus Fracture,2007,F,65-69,696120,N/A,1120,N/A,N/A
23,Humerus Fracture,2007,F,70-74,575250,N/A,1370,N/A,N/A
23,Humerus Fracture,2007,F,75-79,516270,N/A,1510,N/A,N/A
23,Humerus Fracture,2007,F,80-84,420250,N/A,1640,N/A,N/A
23,Humerus Fracture,2007,F,85-89,279710,N/A,1340,N/A,N/A
23,Humerus Fracture,2007,F,90+,178080,N/A,840,N/A,N/A
23,Humerus Fracture,2007,M,40-44,1325910,N/A,380,N/A,N/A
23,Humerus Fracture,2007,M,45-49,1407460,N/A,470,N/A,N/A
23,Humerus Fracture,2007,M,50-54,1282620,N/A,520,N/A,N/A
23,Humerus Fracture,2007,M,55-59,1087920,N/A,510,N/A,N/A
23,Humerus Fracture,2007,M,60-64,900760,N/A,500,N/A,N/A
23,Humerus Fracture,2007,M,65-69,660660,N/A,440,N/A,N/A
23,Humerus Fracture,2007,M,70-74,518810,N/A,420,N/A,N/A
23,Humerus Fracture,2007,M,75-79,425760,N/A,400,N/A,N/A
23,Humerus Fracture,2007,M,80-84,286310,N/A,390,N/A,N/A
23,Humerus Fracture,2007,M,85-89,149830,N/A,280,N/A,N/A
23,Humerus Fracture,2007,M,90+,69340,N/A,110,N/A,N/A
23,Humerus Fracture,2008,F,40-44,1281570,N/A,380,N/A,N/A
23,Humerus Fracture,2008,F,45-49,1419520,N/A,530,N/A,N/A
23,Humerus Fracture,2008,F,50-54,1317650,N/A,940,N/A,N/A
23,Humerus Fracture,2008,F,55-59,1131640,N/A,1200,N/A,N/A
23,Humerus Fracture,2008,F,60-64,964990,N/A,1390,N/A,N/A
23,Humerus Fracture,2008,F,65-69,725890,N/A,1290,N/A,N/A
23,Humerus Fracture,2008,F,70-74,584250,N/A,1280,N/A,N/A
23,Humerus Fracture,2008,F,75-79,513280,N/A,1460,N/A,N/A
23,Humerus Fracture,2008,F,80-84,422020,N/A,1610,N/A,N/A
23,Humerus Fracture,2008,F,85-89,292680,N/A,1410,N/A,N/A
23,Humerus Fracture,2008,F,90+,182670,N/A,830,N/A,N/A
23,Humerus Fracture,2008,M,40-44,1286820,N/A,410,N/A,N/A
23,Humerus Fracture,2008,M,45-49,1425110,N/A,510,N/A,N/A
23,Humerus Fracture,2008,M,50-54,1314620,N/A,560,N/A,N/A
23,Humerus Fracture,2008,M,55-59,1116130,N/A,500,N/A,N/A
23,Humerus Fracture,2008,M,60-64,943680,N/A,550,N/A,N/A
23,Humerus Fracture,2008,M,65-69,691860,N/A,470,N/A,N/A
23,Humerus Fracture,2008,M,70-74,527640,N/A,450,N/A,N/A
23,Humerus Fracture,2008,M,75-79,427440,N/A,450,N/A,N/A
23,Humerus Fracture,2008,M,80-84,294390,N/A,380,N/A,N/A
23,Humerus Fracture,2008,M,85-89,159220,N/A,310,N/A,N/A
23,Humerus Fracture,2008,M,90+,71240,N/A,160,N/A,N/A
23,Humerus Fracture,2009,F,40-44,1254400,N/A,330,N/A,N/A
23,Humerus Fracture,2009,F,45-49,1426010,N/A,550,N/A,N/A
23,Humerus Fracture,2009,F,50-54,1344060,N/A,900,N/A,N/A
23,Humerus Fracture,2009,F,55-59,1169260,N/A,1250,N/A,N/A
23,Humerus Fracture,2009,F,60-64,1011170,N/A,1350,N/A,N/A
23,Humerus Fracture,2009,F,65-69,756730,N/A,1270,N/A,N/A
23,Humerus Fracture,2009,F,70-74,596530,N/A,1200,N/A,N/A
23,Humerus Fracture,2009,F,75-79,514960,N/A,1420,N/A,N/A
23,Humerus Fracture,2009,F,80-84,425250,N/A,1530,N/A,N/A
23,Humerus Fracture,2009,F,85-89,301600,N/A,1410,N/A,N/A
23,Humerus Fracture,2009,F,90+,193470,N/A,930,N/A,N/A
23,Humerus Fracture,2009,M,40-44,1257890,N/A,390,N/A,N/A
23,Humerus Fracture,2009,M,45-49,1432410,N/A,460,N/A,N/A
23,Humerus Fracture,2009,M,50-54,1342460,N/A,550,N/A,N/A
23,Humerus Fracture,2009,M,55-59,1152760,N/A,530,N/A,N/A
23,Humerus Fracture,2009,M,60-64,987550,N/A,470,N/A,N/A
23,Humerus Fracture,2009,M,65-69,724100,N/A,460,N/A,N/A
23,Humerus Fracture,2009,M,70-74,541080,N/A,380,N/A,N/A
23,Humerus Fracture,2009,M,75-79,432290,N/A,430,N/A,N/A
23,Humerus Fracture,2009,M,80-84,303060,N/A,410,N/A,N/A
23,Humerus Fracture,2009,M,85-89,167120,N/A,270,N/A,N/A
23,Humerus Fracture,2009,M,90+,76440,N/A,160,N/A,N/A
23,Humerus Fracture,2010,F,40-44,1250930,N/A,350,N/A,N/A
23,Humerus Fracture,2010,F,45-49,1409010,N/A,520,N/A,N/A
23,Humerus Fracture,2010,F,50-54,1373370,N/A,860,N/A,N/A
23,Humerus Fracture,2010,F,55-59,1207840,N/A,1220,N/A,N/A
23,Humerus Fracture,2010,F,60-64,1055540,N/A,1460,N/A,N/A
23,Humerus Fracture,2010,F,65-69,786780,N/A,1340,N/A,N/A
23,Humerus Fracture,2010,F,70-74,613940,N/A,1330,N/A,N/A
23,Humerus Fracture,2010,F,75-79,516950,N/A,1470,N/A,N/A
23,Humerus Fracture,2010,F,80-84,429880,N/A,1650,N/A,N/A
23,Humerus Fracture,2010,F,85-89,308870,N/A,1400,N/A,N/A
23,Humerus Fracture,2010,F,90+,207220,N/A,1000,N/A,N/A
23,Humerus Fracture,2010,M,40-44,1252180,N/A,390,N/A,N/A
23,Humerus Fracture,2010,M,45-49,1419690,N/A,460,N/A,N/A
23,Humerus Fracture,2010,M,50-54,1372700,N/A,540,N/A,N/A
23,Humerus Fracture,2010,M,55-59,1191820,N/A,580,N/A,N/A
23,Humerus Fracture,2010,M,60-64,1029830,N/A,550,N/A,N/A
23,Humerus Fracture,2010,M,65-69,754510,N/A,440,N/A,N/A
23,Humerus Fracture,2010,M,70-74,558340,N/A,400,N/A,N/A
23,Humerus Fracture,2010,M,75-79,437430,N/A,420,N/A,N/A
23,Humerus Fracture,2010,M,80-84,313270,N/A,440,N/A,N/A
23,Humerus Fracture,2010,M,85-89,174950,N/A,320,N/A,N/A
23,Humerus Fracture,2010,M,90+,83650,N/A,210,N/A,N/A
23,Humerus Fracture,2011,F,40-44,1251880,N/A,330,N/A,N/A
23,Humerus Fracture,2011,F,45-49,1383570,N/A,540,N/A,N/A
23,Humerus Fracture,2011,F,50-54,1395650,N/A,960,N/A,N/A
23,Humerus Fracture,2011,F,55-59,1247660,N/A,1380,N/A,N/A
23,Humerus Fracture,2011,F,60-64,1070910,N/A,1480,N/A,N/A
23,Humerus Fracture,2011,F,65-69,846040,N/A,1500,N/A,N/A
23,Humerus Fracture,2011,F,70-74,637030,N/A,1360,N/A,N/A
23,Humerus Fracture,2011,F,75-79,518730,N/A,1590,N/A,N/A
23,Humerus Fracture,2011,F,80-84,435050,N/A,1760,N/A,N/A
23,Humerus Fracture,2011,F,85-89,312480,N/A,1470,N/A,N/A
23,Humerus Fracture,2011,F,90+,220200,N/A,1090,N/A,N/A
23,Humerus Fracture,2011,M,40-44,1253380,N/A,380,N/A,N/A
23,Humerus Fracture,2011,M,45-49,1394310,N/A,460,N/A,N/A
23,Humerus Fracture,2011,M,50-54,1397390,N/A,480,N/A,N/A
23,Humerus Fracture,2011,M,55-59,1232500,N/A,560,N/A,N/A
23,Humerus Fracture,2011,M,60-64,1045190,N/A,560,N/A,N/A
23,Humerus Fracture,2011,M,65-69,812100,N/A,480,N/A,N/A
23,Humerus Fracture,2011,M,70-74,581820,N/A,440,N/A,N/A
23,Humerus Fracture,2011,M,75-79,441860,N/A,420,N/A,N/A
23,Humerus Fracture,2011,M,80-84,323290,N/A,440,N/A,N/A
23,Humerus Fracture,2011,M,85-89,181380,N/A,330,N/A,N/A
23,Humerus Fracture,2011,M,90+,91230,N/A,190,N/A,N/A
23,Humerus Fracture,2012,F,40-44,1252370,N/A,320,N/A,N/A
23,Humerus Fracture,2012,F,45-49,1346980,N/A,470,N/A,N/A
23,Humerus Fracture,2012,F,50-54,1416270,N/A,910,N/A,N/A
23,Humerus Fracture,2012,F,55-59,1287110,N/A,1350,N/A,N/A
23,Humerus Fracture,2012,F,60-64,1092060,N/A,1430,N/A,N/A
23,Humerus Fracture,2012,F,65-69,901520,N/A,1550,N/A,N/A
23,Humerus Fracture,2012,F,70-74,665300,N/A,1540,N/A,N/A
23,Humerus Fracture,2012,F,75-79,526290,N/A,1540,N/A,N/A
23,Humerus Fracture,2012,F,80-84,438520,N/A,1640,N/A,N/A
23,Humerus Fracture,2012,F,85-89,317590,N/A,1490,N/A,N/A
23,Humerus Fracture,2012,F,90+,233190,N/A,1180,N/A,N/A
23,Humerus Fracture,2012,M,40-44,1254320,N/A,360,N/A,N/A
23,Humerus Fracture,2012,M,45-49,1357550,N/A,440,N/A,N/A
23,Humerus Fracture,2012,M,50-54,1420000,N/A,560,N/A,N/A
23,Humerus Fracture,2012,M,55-59,1274870,N/A,630,N/A,N/A
23,Humerus Fracture,2012,M,60-64,1064940,N/A,590,N/A,N/A
23,Humerus Fracture,2012,M,65-69,864880,N/A,530,N/A,N/A
23,Humerus Fracture,2012,M,70-74,611430,N/A,450,N/A,N/A
23,Humerus Fracture,2012,M,75-79,450470,N/A,420,N/A,N/A
23,Humerus Fracture,2012,M,80-84,331880,N/A,450,N/A,N/A
23,Humerus Fracture,2012,M,85-89,189610,N/A,370,N/A,N/A
23,Humerus Fracture,2012,M,90+,98620,N/A,200,N/A,N/A
23,Humerus Fracture,2013,F,40-44,1247790,N/A,310,N/A,N/A
23,Humerus Fracture,2013,F,45-49,1312030,N/A,510,N/A,N/A
23,Humerus Fracture,2013,F,50-54,1432190,N/A,990,N/A,N/A
23,Humerus Fracture,2013,F,55-59,1318080,N/A,1440,N/A,N/A
23,Humerus Fracture,2013,F,60-64,1124730,N/A,1690,N/A,N/A
23,Humerus Fracture,2013,F,65-69,948690,N/A,1790,N/A,N/A
23,Humerus Fracture,2013,F,70-74,696300,N/A,1570,N/A,N/A
23,Humerus Fracture,2013,F,75-79,538870,N/A,1590,N/A,N/A
23,Humerus Fracture,2013,F,80-84,441040,N/A,1750,N/A,N/A
23,Humerus Fracture,2013,F,85-89,320470,N/A,1570,N/A,N/A
23,Humerus Fracture,2013,F,90+,245330,N/A,1270,N/A,N/A
23,Humerus Fracture,2013,M,40-44,1249870,N/A,400,N/A,N/A
23,Humerus Fracture,2013,M,45-49,1320590,N/A,430,N/A,N/A
23,Humerus Fracture,2013,M,50-54,1440140,N/A,570,N/A,N/A
23,Humerus Fracture,2013,M,55-59,1308750,N/A,640,N/A,N/A
23,Humerus Fracture,2013,M,60-64,1094010,N/A,570,N/A,N/A
23,Humerus Fracture,2013,M,65-69,908000,N/A,560,N/A,N/A
23,Humerus Fracture,2013,M,70-74,642780,N/A,530,N/A,N/A
23,Humerus Fracture,2013,M,75-79,463610,N/A,500,N/A,N/A
23,Humerus Fracture,2013,M,80-84,338890,N/A,490,N/A,N/A
23,Humerus Fracture,2013,M,85-89,196880,N/A,360,N/A,N/A
23,Humerus Fracture,2013,M,90+,105570,N/A,210,N/A,N/A
23,Humerus Fracture,2014,F,40-44,1245590,N/A,310,N/A,N/A
23,Humerus Fracture,2014,F,45-49,1282540,N/A,440,N/A,N/A
23,Humerus Fracture,2014,F,50-54,1437170,N/A,930,N/A,N/A
23,Humerus Fracture,2014,F,55-59,1342870,N/A,1530,N/A,N/A
23,Humerus Fracture,2014,F,60-64,1161630,N/A,1750,N/A,N/A
23,Humerus Fracture,2014,F,65-69,994980,N/A,1890,N/A,N/A
23,Humerus Fracture,2014,F,70-74,726340,N/A,1650,N/A,N/A
23,Humerus Fracture,2014,F,75-79,551670,N/A,1670,N/A,N/A
23,Humerus Fracture,2014,F,80-84,443330,N/A,1720,N/A,N/A
23,Humerus Fracture,2014,F,85-89,321790,N/A,1580,N/A,N/A
23,Humerus Fracture,2014,F,90+,249100,N/A,1330,N/A,N/A
23,Humerus Fracture,2014,M,40-44,1244760,N/A,370,N/A,N/A
23,Humerus Fracture,2014,M,45-49,1290600,N/A,430,N/A,N/A
23,Humerus Fracture,2014,M,50-54,1446130,N/A,540,N/A,N/A
23,Humerus Fracture,2014,M,55-59,1335400,N/A,610,N/A,N/A
23,Humerus Fracture,2014,M,60-64,1129400,N/A,620,N/A,N/A
23,Humerus Fracture,2014,M,65-69,951190,N/A,610,N/A,N/A
23,Humerus Fracture,2014,M,70-74,673710,N/A,440,N/A,N/A
23,Humerus Fracture,2014,M,75-79,477440,N/A,480,N/A,N/A
23,Humerus Fracture,2014,M,80-84,344940,N/A,500,N/A,N/A
23,Humerus Fracture,2014,M,85-89,202160,N/A,370,N/A,N/A
23,Humerus Fracture,2014,M,90+,106340,N/A,220,N/A,N/A
23,Humerus Fracture,2015,F,40-44,1240740,N/A,300,N/A,N/A
23,Humerus Fracture,2015,F,45-49,1276620,N/A,470,N/A,N/A
23,Humerus Fracture,2015,F,50-54,1418120,N/A,920,N/A,N/A
23,Humerus Fracture,2015,F,55-59,1371020,N/A,1470,N/A,N/A
23,Humerus Fracture,2015,F,60-64,1199130,N/A,1810,N/A,N/A
23,Humerus Fracture,2015,F,65-69,1038400,N/A,1940,N/A,N/A
23,Humerus Fracture,2015,F,70-74,755490,N/A,1770,N/A,N/A
23,Humerus Fracture,2015,F,75-79,568570,N/A,1680,N/A,N/A
23,Humerus Fracture,2015,F,80-84,445810,N/A,1670,N/A,N/A
23,Humerus Fracture,2015,F,85-89,325410,N/A,1580,N/A,N/A
23,Humerus Fracture,2015,F,90+,254340,N/A,1370,N/A,N/A
23,Humerus Fracture,2015,M,40-44,1236160,N/A,370,N/A,N/A
23,Humerus Fracture,2015,M,45-49,1282410,N/A,420,N/A,N/A
23,Humerus Fracture,2015,M,50-54,1429810,N/A,550,N/A,N/A
23,Humerus Fracture,2015,M,55-59,1363980,N/A,620,N/A,N/A
